EXPID. 0611
[电化学]: LSV : -0.8 >> -1.5(V) @ 0.001(V/s)
起始电位 (V),-0.8
终止电位 (V),-1.5
扫速 (V/s),0.001
电解液 信息:
KOH,1
-0.8,-0.0007586953
-0.801,-0.0007596149
-0.802,-0.0007602281
-0.803,-0.0007611477
-0.804,-0.0007623739
-0.805,-0.0007636001
-0.806,-0.0007651328
-0.807,-0.0007669721
-0.808,-0.0007694245
-0.809,-0.0007709572
-0.81,-0.0007721835
-0.811,-0.0007734096
-0.812,-0.0007755554
-0.813,-0.0007770882
-0.814,-0.0007777013
-0.815,-0.0007789275
-0.816,-0.0007801537
-0.817,-0.0007816864
-0.818,-0.0007835258
-0.819,-0.0007856716
-0.82,-0.0007868978
-0.821,-0.0007884305
-0.822,-0.0007899632
-0.823,-0.0007908829
-0.824,-0.0007924156
-0.825,-0.0007939483
-0.826,-0.0007954811
-0.827,-0.0007970139
-0.828,-0.0007988531
-0.829,-0.0008006924
-0.83,-0.0008025317
-0.831,-0.0008037579
-0.832,-0.0008055972
-0.833,-0.00080713
-0.834,-0.0008086627
-0.835,-0.0008098889
-0.836,-0.0008117282
-0.837,-0.0008135674
-0.838,-0.0008154067
-0.839,-0.0008169395
-0.84,-0.0008190853
-0.841,-0.0008212312
-0.842,-0.0008230705
-0.843,-0.0008246032
-0.844,-0.0008264424
-0.845,-0.0008282817
-0.846,-0.0008298145
-0.847,-0.0008316538
-0.848,-0.00083288
-0.849,-0.0008353324
-0.85,-0.0008371716
-0.851,-0.0008393175
-0.852,-0.0008417699
-0.853,-0.0008433026
-0.854,-0.000845755
-0.855,-0.0008472878
-0.856,-0.000849127
-0.857,-0.0008509663
-0.858,-0.0008528056
-0.859,-0.0008540318
-0.86,-0.0008558711
-0.861,-0.000858017
-0.862,-0.0008598563
-0.863,-0.0008616955
-0.864,-0.0008632282
-0.865,-0.0008650676
-0.866,-0.0008669068
-0.867,-0.0008684396
-0.868,-0.0008699723
-0.869,-0.0008724247
-0.87,-0.000874264
-0.871,-0.0008767164
-0.872,-0.0008791688
-0.873,-0.0008816211
-0.874,-0.0008831539
-0.875,-0.0008849932
-0.876,-0.0008865259
-0.877,-0.0008883653
-0.878,-0.000889898
-0.879,-0.0008914307
-0.88,-0.00089327
-0.881,-0.0008957224
-0.882,-0.0008978682
-0.883,-0.0009003207
